Date,Bangkok,Kanchanaburi,Kamphaeng Phet,Khon Kaen,Chanthaburi,Chachoengsao,Chonburi,Trang,Trat,Tak,Nakhon Pathom,Nakhon Phanom,Nakhon Ratchasima,Nakhon Si Thammarat,Nakhon Sawan,Nonthaburi,Narathiwat,Nan,Buriram,Pathum Thani,Prachuap Khiri Khan,Prachinburi,Phra Nakhon Si Ayutthaya,Phayao,Phichit,Phitsanulok,Phuket,Mukdahan,Yala,Rayong,Ratchaburi,Lopburi,Lampang,Lamphun,Sakon Nakhon,Songkhla,Satun,Samut Prakan,Samut Songkhram,Samut Sakhon,Saraburi,Sa Kaeo,Suphan Buri,Surat Thani,Sukhothai,Nong Khai,Udon Thani,Uttaradit,Uthai Thani,Ubon Ratchathani,Chiang Rai,ChiangMai,Phetchabun,Loei,Mae Hong Son,Phrae
2020-10-10,14.83333333,,,,,,,,,,7.0,,,,,10.0,,,,8.0,,,,,,,,,,,,,,,,,,15.2,,16.5,,,,,,,,,,,,,,,,
2020-10-11,17.41666667,,,,,,,,,,10.0,,,,,14.0,,,,12.0,,,,,,,,,,,,,,,,,,16.6,,17.0,,,,,,,,,,,,,,,,
2020-10-12,27.0,,,,,,,,,,16.0,,,,,20.0,,,,22.0,,,,,,,,,,,,,,,,,,27.0,,27.0,,,,,,,,,,,,,,,,
2020-10-13,20.25,,,,,,,,,,15.0,,,,,16.0,,,,15.0,,,,,,,,,,,,,,,,,,20.0,,24.0,,,,,,,,,,,,,,,,
2020-10-14,20.08333333,,,,,,,,,,8.0,,,,,14.0,,,,14.0,,,,,,,,,,,,,,,,,,18.2,,15.5,,,,,,,,,,,,,,,,
2020-10-15,16.5,,,,,,,,,,8.0,,,,,11.0,,,,11.0,,,,,,,,,,,,,,,,,,18.6,,17.0,,,,,,,,,,,,,,,,
2020-10-16,14.66666667,,,,,,,,,,8.0,,,,,10.0,,,,10.0,,,,,,,,,,,,,,,,,,16.4,,14.5,,,,,,,,,,,,,,,,
2020-10-17,11.16666667,,,,,,,,,,4.0,,,,,6.0,,,,5.0,,,,,,,,,,,,,,,,,,11.8,,13.0,,,,,,,,,,,,,,,,
2020-10-18,11.0,,,,,,,,,,6.0,,,,,6.0,,,,5.0,,,,,,,,,,,,,,,,,,11.6,,10.0,,,,,,,,,,,,,,,,
2020-10-19,19.0,,,,,,,,,,8.0,,,,,11.0,,,,9.0,,,,,,,,,,,,,,,,,,18.6,,17.0,,,,,,,,,,,,,,,,
2020-10-20,17.58333333,,,,,,,,,,8.0,,,,,10.0,,,,9.0,,,,,,,,,,,,,,,,,,18.6,,17.5,,,,,,,,,,,,,,,,
2020-10-21,16.58333333,,,,,,,,,,9.0,,,,,5.0,,,,10.0,,,,,,,,,,,,,,,,,,16.2,,18.0,,,,,,,,,,,,,,,,
2020-10-22,20.25,,,,,,,,,,14.0,,,,,16.0,,,,15.0,,,,,,,,,,,,,,,,,,21.4,,25.5,,,,,,,,,,,,,,,,
2020-10-23,27.08333333,,,,,,,,,,25.0,,,,,22.0,,,,24.0,,,,,,,,,,,,,,,,,,27.2,,34.0,,,,,,,,,,,,,,,,
2020-10-24,28.83333333,,,,,,,,,,37.0,,,,,27.0,,,,32.0,,,,,,,,,,,,,,,,,,31.2,,41.5,,,,,,,,,,,,,,,,
2020-10-25,36.33333333,,,,,,,,,,33.0,,,,,34.0,,,,36.0,,,,,,,,,,,,,,,,,,37.2,,43.5,,,,,,,,,,,,,,,,
2020-10-26,40.58333333,,,,,,,,,,41.0,,,,,31.0,,,,35.0,,,,,,,,,,,,,,,,,,43.6,,51.5,,,,,,,,,,,,,,,,
2020-10-27,27.33333333,,,,,,,,,,23.0,,,,,24.0,,,,23.0,,,,,,,,,,,,,,,,,,29.0,,35.0,,,,,,,,,,,,,,,,
2020-10-28,25.25,,,,,,,,,,20.0,,,,,21.0,,,,20.0,,,,,,,,,,,,,,,,,,27.4,,33.0,,,,,,,,,,,,,,,,
2020-10-29,18.66666667,,,,,,,,,,14.0,,,,,14.0,,,,16.0,,,,,,,,,,,,,,,,,,22.4,,22.5,,,,,,,,,,,,,,,,
2020-10-30,15.91666667,,,,,,,,,,15.0,,,,,12.0,,,,15.0,,,,,,,,,,,,,,,,,,11.2,,13.5,,,,,,,,,,,,,,,,
2020-10-31,18.5,,,,,,,,,,17.0,,,,,16.0,,,,15.0,,,,,,,,,,,,,,,,,,15.2,,19.0,,,,,,,,,,,,,,,,
2020-11-01,16.91666667,,,,,,,,,,12.0,,,,,12.0,,,,11.0,,,,,,,,,,,,,,,,,,14.2,,16.5,,,,,,,,,,,,,,,,
2020-11-02,22.75,,,,,,,,,,20.0,,,,,20.0,,,,18.0,,,,,,,,,,,,,,,,,,23.4,,27.0,,,,,,,,,,,,,,,,
2020-11-03,19.33333333,,,,,,,,,,25.0,,,,,19.0,,,,19.0,,,,,,,,,,,,,,,,,,22.8,,31.5,,,,,,,,,,,,,,,,
2020-11-04,25.41666667,,,,,,,,,,32.0,,,,,26.0,,,,26.0,,,,,,,,,,,,,,,,,,28.2,,37.5,,,,,,,,,,,,,,,,
2020-11-05,25.58333333,,,,,,,,,,25.0,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,25.6,,40.5,,,,,,,,,,,,,,,,
2020-11-06,27.5,,,,,,,,,,28.0,,,,,26.0,,,,23.0,,,,,,,,,,,,,,,,,,25.0,,38.5,,,,,,,,,,,,,,,,
2020-11-07,19.75,,,,,,,,,,23.0,,,,,18.0,,,,21.0,,,,,,,,,,,,,,,,,,21.0,,28.5,,,,,,,,,,,,,,,,
2020-11-08,36.0,,,,,,,,,,31.0,,,,,33.0,,,,30.0,,,,,,,,,,,,,,,,,,34.8,,43.5,,,,,,,,,,,,,,,,
2020-11-09,32.16666667,,,,,,,,,,29.0,,,,,30.0,,,,31.0,,,,,,,,,,,,,,,,,,31.6,,37.5,,,,,,,,,,,,,,,,
2020-11-10,33.91666667,,,,,,,,,,32.0,,,,,30.0,,,,32.0,,,,,,,,,,,,,,,,,,32.6,,47.0,,,,,,,,,,,,,,,,
2020-11-11,29.0,,,,,,,,,,24.0,,,,,26.0,,,,26.0,,,,,,,,,,,,,,,,,,30.0,,35.0,,,,,,,,,,,,,,,,
2020-11-12,25.33333333,,,,,,,,,,21.0,,,,,23.0,,,,22.0,,,,,,,,,,,,,,,,,,25.2,,32.0,,,,,,,,,,,,,,,,
2020-11-13,33.16666667,,,,,,,,,,33.0,,,,,31.0,,,,33.0,,,,,,,,,,,,,,,,,,31.0,,47.0,,,,,,,,,,,,,,,,
2020-11-14,39.91666667,,,,,,,,,,47.0,,,,,38.0,,,,39.0,,,,,,,,,,,,,,,,,,38.8,,58.5,,,,,,,,,,,,,,,,
2020-11-15,47.16666667,,,,,,,,,,43.0,,,,,40.0,,,,40.0,,,,,,,,,,,,,,,,,,46.8,,65.5,,,,,,,,,,,,,,,,
2020-11-16,24.91666667,,,,,,,,,,36.0,,,,,17.0,,,,23.0,,,,,,,,,,,,,,,,,,26.2,,42.0,,,,,,,,,,,,,,,,
2020-11-17,31.33333333,,,,,,,,,,33.0,,,,,25.0,,,,27.0,,,,,,,,,,,,,,,,,,35.2,,50.5,,,,,,,,,,,,,,,,
2020-11-18,33.5,,,,,,,,,,34.0,,,,,32.0,,,,31.0,,,,,,,,,,,,,,,,,,33.2,,53.5,,,,,,,,,,,,,,,,
2020-11-19,40.91666667,,,,,,,,,,38.0,,,,,37.0,,,,30.0,,,,,,,,,,,,,,,,,,42.4,,53.5,,,,,,,,,,,,,,,,
2020-11-20,36.83333333,,,,,,,,,,44.0,,,,,33.0,,,,38.0,,,,,,,,,,,,,,,,,,34.8,,54.5,,,,,,,,,,,,,,,,
2020-11-21,27.0,,,,,,,,,,35.0,,,,,20.0,,,,28.0,,,,,,,,,,,,,,,,,,26.2,,27.5,,,,,,,,,,,,,,,,
2020-11-22,23.41666667,,,,,,,,,,13.0,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,23.2,,25.0,,,,,,,,,,,,,,,,
2020-11-23,32.41666667,,,,,,,,,,22.0,,,,,26.0,,,,24.0,,,,,,,,,,,,,,,,,,29.8,,40.0,,,,,,,,,,,,,,,,
2020-11-24,20.25,,,,,,,,,,23.0,,,,,18.0,,,,18.0,,,,,,,,,,,,,,,,,,20.0,,35.0,,,,,,,,,,,,,,,,
2020-11-25,21.41666667,,,,,,,,,,24.0,,,,,20.0,,,,17.0,,,,,,,,,,,,,,,,,,21.4,,36.0,,,,,,,,,,,,,,,,
2020-11-26,19.16666667,,,,,,,,,,27.0,,,,,18.0,,,,17.0,,,,,,,,,,,,,,,,,,19.4,,36.5,,,,,,,,,,,,,,,,
2020-11-27,15.41666667,,,,,,,,,,17.0,,,,,14.0,,,,13.0,,,,,,,,,,,,,,,,,,17.6,,22.5,,,,,,,,,,,,,,,,
2020-11-28,20.83333333,,,,,,,,,,21.0,,,,,21.0,,,,20.0,,,,,,,,,,,,,,,,,,19.8,,35.0,,,,,,,,,,,,,,,,
2020-11-29,20.58333333,,,,,,,,,,19.0,,,,,18.0,,,,19.0,,,,,,,,,,,,,,,,,,19.0,,30.0,,,,,,,,,,,,,,,,
2020-11-30,17.33333333,,,,,,,,,,20.0,,,,,15.0,,,,14.0,,,,,,,,,,,,,,,,,,17.0,,26.0,,,,,,,,,,,,,,,,
2020-12-01,18.08333333,,,,,,,,,,16.0,,,,,17.0,,,,17.0,,,,,,,,,,,,,,,,,,16.0,,27.0,,,,,,,,,,,,,,,,
2020-12-02,18.83333333,,,,,,,,,,19.0,,,,,15.0,,,,16.0,,,,,,,,,,,,,,,,,,18.0,,26.0,,,,,,,,,,,,,,,,
2020-12-03,16.5,,,,,,,,,,22.0,,,,,18.0,,,,18.0,,,,,,,,,,,,,,,,,,18.0,,32.0,,,,,,,,,,,,,,,,
2020-12-04,21.41666667,,,,,,,,,,25.0,,,,,21.0,,,,22.0,,,,,,,,,,,,,,,,,,23.2,,28.5,,,,,,,,,,,,,,,,
2020-12-05,21.41666667,,,,,,,,,,26.0,,,,,22.0,,,,23.0,,,,,,,,,,,,,,,,,,24.0,,31.0,,,,,,,,,,,,,,,,
2020-12-06,27.16666667,,,,,,,,,,30.0,,,,,25.0,,,,21.0,,,,,,,,,,,,,,,,,,29.2,,34.5,,,,,,,,,,,,,,,,
2020-12-07,31.83333333,,,,,,,,,,40.0,,,,,32.0,,,,28.0,,,,,,,,,,,,,,,,,,34.2,,46.5,,,,,,,,,,,,,,,,
2020-12-08,32.66666667,,,,,,,,,,34.0,,,,,28.0,,,,28.0,,,,,,,,,,,,,,,,,,26.4,,19.5,,,,,,,,,,,,,,,,
2020-12-09,34.58333333,,,,,,,,,,37.0,,,,,33.0,,,,32.0,,,,,,,,,,,,,,,,,,34.6,,51.0,,,,,,,,,,,,,,,,
2020-12-10,45.91666667,,,,,,,,,,44.0,,,,,42.0,,,,37.0,,,,,,,,,,,,,,,,,,46.2,,58.5,,,,,,,,,,,,,,,,
2020-12-11,52.08333333,,,,,,,,,,47.0,,,,,46.0,,,,48.0,,,,,,,,,,,,,,,,,,49.0,,62.5,,,,,,,,,,,,,,,,
2020-12-12,51.41666667,,,,,,,,,,49.0,,,,,45.0,,,,46.0,,,,,,,,,,,,,,,,,,51.2,,65.5,,,,,,,,,,,,,,,,
2020-12-13,53.33333333,,,,,,,,,,41.0,,,,,46.0,,,,44.0,,,,,,,,,,,,,,,,,,57.0,,59.5,,,,,,,,,,,,,,,,
2020-12-14,62.66666667,,,,,,,,,,44.0,,,,,52.0,,,,55.0,,,,,,,,,,,,,,,,,,52.8,,59.0,,,,,,,,,,,,,,,,
2020-12-15,60.16666667,,,,,,,,,,52.0,,,,,57.0,,,,55.0,,,,,,,,,,,,,,,,,,52.0,,77.0,,,,,,,,,,,,,,,,
2020-12-16,39.5,,,,,,,,,,36.0,,,,,38.0,,,,34.0,,,,,,,,,,,,,,,,,,31.4,,59.0,,,,,,,,,,,,,,,,
2020-12-17,32.75,,,,,,,,,,31.0,,,,,24.0,,,,21.0,,,,,,,,,,,,,,,,,,23.8,,49.5,,,,,,,,,,,,,,,,
2020-12-18,29.16666667,,,,,,,,,,32.0,,,,,24.0,,,,20.0,,,,,,,,,,,,,,,,,,27.6,,43.5,,,,,,,,,,,,,,,,
2020-12-19,22.66666667,,,,,,,,,,22.0,,,,,10.0,,,,16.0,,,,,,,,,,,,,,,,,,20.2,,35.0,,,,,,,,,,,,,,,,
2020-12-20,23.25,,,,,,,,,,16.0,,,,,8.0,,,,16.0,,,,,,,,,,,,,,,,,,19.4,,26.0,,,,,,,,,,,,,,,,
2020-12-21,26.66666667,,,,,,,,,,21.0,,,,,9.0,,,,20.0,,,,,,,,,,,,,,,,,,24.0,,32.0,,,,,,,,,,,,,,,,
2020-12-22,36.0,,,,,,,,,,33.0,,,,,12.0,,,,30.0,,,,,,,,,,,,,,,,,,33.4,,45.0,,,,,,,,,,,,,,,,
2020-12-23,43.83333333,,,,,,,,,,44.0,,,,,18.0,,,,40.0,,,,,,,,,,,,,,,,,,43.8,,51.0,,,,,,,,,,,,,,,,
2020-12-24,44.0,,,,,,,,,,47.0,,,,,17.0,,,,37.0,,,,,,,,,,,,,,,,,,48.8,,56.5,,,,,,,,,,,,,,,,
2020-12-25,38.75,,,,,,,,,,38.0,,,,,15.0,,,,34.0,,,,,,,,,,,,,,,,,,37.8,,57.0,,,,,,,,,,,,,,,,
2020-12-26,36.58333333,,,,,,,,,,47.0,,,,,17.0,,,,36.0,,,,,,,,,,,,,,,,,,34.0,,61.0,,,,,,,,,,,,,,,,
2020-12-27,35.83333333,,,,,,,,,,45.0,,,,,14.0,,,,34.0,,,,,,,,,,,,,,,,,,36.6,,50.0,,,,,,,,,,,,,,,,
2020-12-28,27.41666667,,,,,,,,,,30.0,,,,,10.0,,,,31.0,,,,,,,,,,,,,,,,,,18.6,,26.5,,,,,,,,,,,,,,,,
2020-12-29,31.91666667,,,,,,,,,,31.0,,,,,12.0,,,,33.0,,,,,,,,,,,,,,,,,,27.2,,36.0,,,,,,,,,,,,,,,,
2020-12-30,29.5,,,,,,,,,,41.0,,,,,12.0,,,,32.0,,,,,,,,,,,,,,,,,,24.8,,38.5,,,,,,,,,,,,,,,,
2020-12-31,20.33333333,,,,,,,,,,17.0,,,,,8.0,,,,19.0,,,,,,,,,,,,,,,,,,21.2,,21.5,,,,,,,,,,,,,,,,
2021-01-01,24.16666667,23.0,,32.0,,15.0,17.0,,16.0,,21.0,21.0,21.0,17.0,20.0,20.0,18.0,24.0,,23.0,,22.0,16.0,27.0,,38.0,23.0,,12.0,16.0,11.0,,23.0,17.0,,20.0,18.0,23.0,17.0,25.5,27.0,10.0,19.0,19.0,,32.0,,,,14.0,22.0,28.0,,8.0,33.0,30.0
2021-01-02,28.66666667,28.0,,39.0,,19.0,21.0,,17.0,25.0,30.0,25.0,25.0,17.0,27.0,24.0,15.0,29.0,,24.0,,25.0,21.0,37.0,,44.0,24.0,,14.0,18.0,12.0,,34.0,26.0,,16.0,13.0,28.8,21.0,31.0,30.0,14.0,26.0,19.0,,57.0,,,,24.0,26.0,28.0,,10.0,29.0,31.0
2021-01-03,40.91666667,40.0,,54.0,,28.0,29.0,,21.0,33.0,45.0,24.0,36.0,15.0,38.0,34.0,15.0,31.0,,34.0,,34.0,30.0,49.0,,57.0,27.0,,12.0,29.0,14.0,,38.0,28.0,,15.0,12.0,42.0,36.0,43.5,39.0,17.0,41.0,22.0,,73.0,,,,23.0,30.0,35.0,,10.0,28.0,37.0
2021-01-04,39.0,33.0,,32.0,,23.0,22.0,,19.0,38.0,38.0,28.0,25.0,17.0,35.0,29.0,12.0,32.0,,30.0,,24.0,21.0,46.0,,61.0,27.0,,8.0,26.0,15.0,,34.0,31.0,,12.0,9.0,34.6,34.0,46.0,32.0,9.0,35.0,23.0,,47.0,,,,15.0,34.0,40.0,,9.0,34.0,35.0
2021-01-05,39.41666667,35.0,,44.0,,28.0,26.0,,19.0,51.0,37.0,28.0,42.0,14.0,37.0,32.0,8.0,28.0,,33.0,,28.0,27.0,46.0,,51.0,27.0,,8.0,26.0,14.0,,36.0,25.0,,14.0,11.0,46.2,32.0,55.0,36.0,19.0,34.0,19.0,,48.0,,,,34.0,40.0,42.0,,8.0,30.0,32.0
2021-01-06,43.0,33.0,,35.0,,26.0,29.0,,22.0,46.0,51.0,19.0,30.0,9.0,36.0,38.0,15.0,26.0,,42.0,,29.0,28.0,49.0,,53.0,18.0,,6.0,31.0,20.0,,34.0,28.0,,11.0,6.0,41.6,39.0,74.5,36.0,22.0,35.0,17.0,,31.0,,,,10.0,40.0,33.0,,7.0,29.0,31.0
2021-01-07,33.41666667,34.0,,36.0,,23.0,25.0,,14.0,60.0,52.0,24.0,31.0,11.0,30.0,26.0,13.0,26.0,,37.0,,26.0,23.0,41.0,,45.0,17.0,,7.0,32.0,17.0,,34.0,27.0,,11.0,8.0,32.6,34.0,74.5,44.0,20.0,32.0,12.0,,27.0,,,,18.0,38.0,30.0,,6.0,24.0,30.0
2021-01-08,23.91666667,33.0,,17.0,,20.0,18.0,,10.0,42.0,30.0,7.0,18.0,15.0,19.0,19.0,20.0,24.0,,27.0,,22.0,23.0,31.0,,24.0,17.0,,9.0,22.0,16.0,,29.0,22.0,,12.0,9.0,25.0,19.0,27.0,36.0,10.0,27.0,14.0,,33.0,,,,8.0,35.0,34.0,,5.0,21.0,27.0
2021-01-09,20.08333333,20.0,,25.0,,11.0,17.0,,11.0,30.0,23.0,9.0,17.0,22.0,18.0,19.0,17.0,19.0,,23.0,,18.0,17.0,22.0,,24.0,23.0,,10.0,18.0,11.0,,24.0,20.0,,13.0,10.0,21.0,19.0,32.0,28.0,9.0,20.0,17.0,,28.0,,,,7.0,25.0,32.0,,4.0,23.0,20.0
2021-01-10,27.5,32.0,,25.0,,22.0,23.0,,14.0,44.0,44.0,13.0,22.0,18.0,27.0,26.0,16.0,23.0,,37.0,,25.0,22.0,30.0,,33.0,24.0,,10.0,24.0,14.0,,32.0,20.0,,16.0,11.0,28.6,34.0,44.0,34.0,14.0,28.0,18.0,,23.0,,,,11.0,30.0,36.0,,4.0,25.0,29.0
2021-01-11,30.16666667,32.0,,29.0,,22.0,23.0,,18.0,46.0,41.0,27.0,23.0,19.0,25.0,27.0,20.0,22.0,,31.0,,28.0,20.0,34.0,,31.0,24.0,,12.0,27.0,17.0,,33.0,22.0,,14.0,12.0,28.6,36.0,42.0,33.0,11.0,25.0,18.0,,33.0,,,,16.0,24.0,42.0,,6.0,31.0,27.0
2021-01-12,28.66666667,24.0,,46.0,,22.0,25.0,,17.0,32.0,28.0,32.0,35.0,15.0,30.0,26.0,17.0,19.0,,27.0,,30.0,26.0,17.0,,30.0,26.0,,12.0,16.0,14.0,,26.0,13.0,,14.0,13.0,28.6,27.0,35.0,54.0,17.0,30.0,22.0,,42.0,,,,24.0,12.0,12.0,,8.0,30.0,25.0
2021-01-13,48.33333333,42.0,,60.0,,42.0,38.0,,27.0,34.0,43.0,55.0,47.0,17.0,29.0,44.0,18.0,28.0,,48.0,,49.0,45.0,,,39.0,27.0,,12.0,35.0,17.0,,33.0,19.0,,20.0,16.0,51.0,45.0,59.0,62.0,29.0,43.0,24.0,,65.0,,,,42.0,27.0,26.0,,8.0,27.0,35.0
2021-01-14,68.83333333,49.0,,88.0,,59.0,52.0,,30.0,56.0,81.0,43.0,65.0,26.0,40.0,68.0,21.0,33.0,,77.0,,57.0,65.0,,,51.0,32.0,,12.0,53.0,19.0,,52.0,34.0,,21.0,18.0,75.4,61.0,89.5,80.0,50.0,55.0,33.0,,109.0,,,,46.0,30.0,40.0,,12.0,35.0,46.0
2021-01-15,78.75,65.0,,81.0,,66.0,63.0,,38.0,59.0,83.0,38.0,68.0,30.0,49.0,68.0,26.0,40.0,,78.0,,62.0,75.0,52.0,,69.0,31.0,,14.0,54.0,45.0,,60.0,40.0,,23.0,20.0,91.0,60.0,99.5,80.0,61.0,72.0,33.0,,82.0,,,,45.0,38.0,54.0,,13.0,40.0,46.0
2021-01-16,62.66666667,53.0,,67.0,,85.0,49.0,,45.0,72.0,55.0,32.0,66.0,28.0,66.0,56.0,21.0,39.0,,75.0,,78.0,62.0,62.0,,80.0,30.0,,15.0,46.0,72.0,,53.0,38.0,,18.0,15.0,68.8,45.0,64.5,81.0,53.0,69.0,23.0,,72.0,,,,41.0,44.0,45.0,,15.0,32.0,46.0
2021-01-17,47.08333333,57.0,,39.0,,52.0,44.0,,36.0,58.0,48.0,24.0,49.0,26.0,48.0,39.0,22.0,38.0,,,,60.0,48.0,54.0,,69.0,24.0,,16.0,46.0,69.0,,64.0,36.0,,19.0,17.0,47.6,35.0,49.0,69.0,40.0,49.0,22.0,,38.0,,,,28.0,40.0,47.0,,15.0,28.0,49.0
2021-01-18,30.58333333,33.0,,43.0,,27.0,27.0,,27.0,43.0,36.0,43.0,38.0,22.0,26.0,26.0,27.0,29.0,,28.0,,36.0,31.0,39.0,,36.0,33.0,,22.0,29.0,51.0,,44.0,36.0,,21.0,21.0,32.4,28.0,36.0,44.0,23.0,34.0,27.0,,51.0,,,,44.0,24.0,52.0,,11.0,36.0,34.0
2021-01-19,48.66666667,46.0,,49.0,,39.0,42.0,,33.0,49.0,44.0,42.0,46.0,25.0,34.0,44.0,27.0,31.0,,49.0,,48.0,42.0,43.0,,52.0,26.0,,20.0,42.0,63.0,,52.0,38.0,,23.0,20.0,48.6,43.0,62.0,54.0,42.0,40.0,25.0,,65.0,,,,50.0,28.0,45.0,,13.0,41.0,46.0
2021-01-20,65.0,47.0,,67.0,,59.0,45.0,,38.0,61.0,64.0,48.0,66.0,19.0,49.0,56.0,24.0,37.0,,68.0,,62.0,57.0,75.0,,62.0,38.0,,18.0,50.0,54.0,,54.0,39.0,,17.0,17.0,70.2,45.0,87.0,63.0,64.0,55.0,28.0,,110.0,,,,51.0,44.0,53.0,,14.0,39.0,52.0
2021-01-21,70.75,55.0,,69.0,,77.0,67.0,,38.0,63.0,64.0,57.0,65.0,27.0,47.0,60.0,36.0,44.0,,70.0,,60.0,71.0,73.0,,75.0,33.0,,18.0,64.0,63.0,,60.0,44.0,,29.0,16.0,81.2,59.0,97.5,81.0,48.0,67.0,37.0,,116.0,,,,48.0,53.0,57.0,,14.0,53.0,61.0
2021-01-22,87.5,52.0,,76.0,,111.0,71.0,,37.0,61.0,75.0,30.0,67.0,38.0,62.0,70.0,28.0,46.0,,80.0,,69.0,75.0,75.0,,89.0,31.0,,19.0,69.0,68.0,,62.0,44.0,,34.0,26.0,99.8,75.0,96.5,92.0,50.0,70.0,30.0,,102.0,,,,42.0,66.0,55.0,,15.0,49.0,61.0
2021-01-23,62.08333333,55.0,,69.0,,113.0,63.0,,38.0,63.0,66.0,34.0,61.0,34.0,52.0,61.0,19.0,46.0,,82.0,,68.0,70.0,65.0,,81.0,31.0,,14.0,53.0,51.0,,66.0,40.0,,22.0,19.0,67.6,52.0,77.5,84.0,45.0,76.0,26.0,,69.0,,,,36.0,68.0,56.0,,15.0,47.0,64.0
2021-01-24,32.75,41.0,,67.0,,54.0,33.0,,22.0,72.0,27.0,53.0,66.0,17.0,46.0,26.0,18.0,44.0,,45.0,,59.0,45.0,73.0,,68.0,28.0,,12.0,32.0,42.0,,67.0,40.0,,15.0,15.0,33.6,17.0,32.0,64.0,39.0,40.0,21.0,,85.0,,,,47.0,50.0,57.0,,17.0,43.0,63.0
2021-01-25,27.25,41.0,,77.0,,43.0,27.0,,15.0,70.0,25.0,63.0,71.0,14.0,45.0,22.0,18.0,46.0,,37.0,,51.0,36.0,77.0,,64.0,19.0,,10.0,22.0,38.0,,68.0,44.0,,13.0,9.0,21.8,14.0,26.5,55.0,32.0,33.0,12.0,,99.0,,,,62.0,46.0,46.0,,15.0,38.0,57.0
2021-01-26,29.25,44.0,,54.0,,46.0,30.0,,19.0,59.0,37.0,25.0,60.0,22.0,54.0,24.0,24.0,41.0,,37.0,,48.0,45.0,81.0,,69.0,24.0,,14.0,21.0,41.0,,63.0,52.0,,18.0,19.0,24.8,16.0,27.0,75.0,48.0,46.0,15.0,,88.0,,,,37.0,58.0,46.0,,15.0,37.0,60.0
2021-01-27,33.83333333,58.0,,47.0,,47.0,31.0,,24.0,62.0,29.0,16.0,41.0,22.0,43.0,28.0,22.0,42.0,,43.0,,52.0,48.0,78.0,,72.0,19.0,,12.0,27.0,38.0,,65.0,56.0,,12.0,7.0,32.0,14.0,27.0,68.0,49.0,58.0,21.0,,60.0,,,,33.0,62.0,52.0,,16.0,44.0,63.0
2021-01-28,36.16666667,49.0,,41.0,,50.0,27.0,,25.0,63.0,32.0,13.0,45.0,20.0,57.0,28.0,17.0,25.0,,36.0,,42.0,43.0,84.0,,96.0,20.0,,9.0,26.0,50.0,,71.0,56.0,,14.0,10.0,30.4,18.0,31.5,60.0,35.0,45.0,13.0,,49.0,,,,17.0,62.0,46.0,,14.0,36.0,64.0
2021-01-29,40.0,44.0,,35.0,,36.0,33.0,,35.0,60.0,41.0,23.0,27.0,21.0,49.0,34.0,20.0,18.0,,47.0,,43.0,33.0,66.0,,46.0,23.0,,12.0,36.0,53.0,,52.0,49.0,,16.0,13.0,39.6,24.0,40.0,44.0,34.0,32.0,19.0,,31.0,,,,30.0,59.0,55.0,,9.0,37.0,50.0
2021-01-30,43.91666667,43.0,,42.0,,54.0,53.0,,58.0,46.0,58.0,27.0,39.0,28.0,40.0,36.0,27.0,30.0,,54.0,,53.0,37.0,51.0,,65.0,25.0,,16.0,49.0,58.0,,46.0,38.0,,19.0,14.0,50.4,36.0,57.5,52.0,50.0,41.0,26.0,,48.0,,,,36.0,46.0,43.0,,12.0,35.0,43.0
2021-01-31,44.58333333,51.0,,37.0,,55.0,46.0,,61.0,57.0,59.0,11.0,41.0,25.0,39.0,40.0,27.0,18.0,,54.0,,68.0,47.0,40.0,,71.0,30.0,,17.0,54.0,59.0,,54.0,33.0,,21.0,18.0,48.2,36.0,58.5,58.0,49.0,47.0,31.0,,48.0,,,,25.0,41.0,34.0,,11.0,22.0,57.0
2021-02-01,62.58333333,56.0,,35.0,,67.0,53.0,,50.0,48.0,72.0,13.0,41.0,24.0,49.0,58.0,21.0,28.0,,64.0,,57.0,59.0,51.0,,91.0,24.0,,12.0,55.0,61.0,,50.0,42.0,,16.0,14.0,64.8,45.0,77.0,61.0,52.0,58.0,19.0,,41.0,,,,20.0,46.0,40.0,,10.0,28.0,49.0
2021-02-02,56.08333333,56.0,,33.0,,61.0,55.0,,48.0,42.0,62.0,18.0,30.0,21.0,53.0,50.0,21.0,32.0,,60.0,,47.0,53.0,37.0,,81.0,25.0,,14.0,58.0,60.0,,54.0,36.0,,17.0,15.0,59.4,46.0,71.5,53.0,45.0,55.0,22.0,,37.0,,,,24.0,34.0,30.0,,12.0,31.0,42.0
2021-02-03,57.08333333,57.0,,32.0,,65.0,56.0,,45.0,64.0,56.0,18.0,38.0,27.0,38.0,46.0,21.0,37.0,,54.0,,66.0,48.0,37.0,,61.0,30.0,,16.0,55.0,65.0,,67.0,42.0,,19.0,20.0,65.0,43.0,58.5,50.0,52.0,46.0,25.0,,33.0,,,,21.0,31.0,24.0,,11.0,30.0,46.0
2021-02-04,50.75,54.0,,33.0,,73.0,43.0,,53.0,60.0,58.0,16.0,34.0,24.0,35.0,48.0,17.0,35.0,,61.0,,65.0,57.0,41.0,,51.0,26.0,,14.0,50.0,65.0,,70.0,45.0,,14.0,13.0,56.2,36.0,54.5,41.0,47.0,49.0,21.0,,37.0,,,,17.0,38.0,38.0,,10.0,29.0,46.0
